"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Price,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN8196x4927801645458767961,DaNang ISSUN Boushi 一寸法師２,No 19 An Thuong 3 Da Nang 550000 Da Nang,https://www.bing.com/th?id=OLC./crVHf9F5YHkgw480x360&pid=Local,https://www.bing.com/maps?cp=16.049034118652344%7E108.24685668945312&lvl=17.0&q=DaNang%20ISSUN%20Boushi%20%E4%B8%80%E5%AF%B8%E6%B3%95%E5%B8%AB%EF%BC%92%20%2C%20No%2019%20An%20Thuong%203%20Da%20Nang%20550000%20Da%20Nang,16.04903412,108.2468567,4.5,Facebook (41),,Open · Closes 2 PM,,2025-04-03T03:28:18.993Z,https://www.facebook.com/isunboushi2/,091 888 60 28,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2383520610900328859,Tucana Restaurant,"10A Hoang Ke Viem Street, My An Ward, Ngu Hanh Son District Da Nang 550000",https://www.bing.com/th?id=OLC.2CFBFXOARdEDjA480x360&pid=Local,https://www.bing.com/maps?cp=16.04848861694336%7E108.24235534667969&lvl=17.0&q=Tucana%20Restaurant%20%2C%2010A%20Hoang%20Ke%20Viem%20Street%2C%20My%20An%20Ward%2C%20Ngu%20Hanh%20Son%20District%20Da%20Nang%20550000,16.04848862,108.2423553,3.5,Tripadvisor (100) - $$,,,,2025-04-03T03:28:18.994Z,https://www.facebook.com/people/Tucana/100077420303101/,090 582 83 87,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x18334361649976037306,Felina Cantina 2,"An Thuong 2 Street, My An Ward, Ngu Hanh Son District Da Nang",https://www.bing.com/th?id=OLC.0ep99NflcoNjBw480x360&pid=Local,https://www.bing.com/maps?cp=16.04861831665039%7E108.2455062866211&lvl=17.0&q=Felina%20Cantina%202%20%2C%20An%20Thuong%202%20Street%2C%20My%20An%20Ward%2C%20Ngu%20Hanh%20Son%20District%20Da%20Nang,16.04861832,108.2455063,4.5,Facebook (5) - $$,,Closed · Opens 11 AM,,2025-04-03T03:28:18.994Z,https://www.facebook.com/felinacantina2/,090 239 21 66,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16007070886983200494,Ga Kim Chuong,"65 Phan Tứ, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam Da Nang 550000 Da Nang",,https://www.bing.com/maps?cp=16.046133041381836%7E108.24504089355469&lvl=17.0&q=Ga%20Kim%20Chuong%20%2C%2065%20Phan%20T%E1%BB%A9%2C%20B%E1%BA%AFc%20M%E1%BB%B9%20An%2C%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%2C%20Vietnam%20Da%20Nang%20550000%20Da%20Nang,16.04613304,108.2450409,,,,,,2025-04-03T03:28:18.994Z,https://www.facebook.com/gakimchuong/,097 187 14 26,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16884660616974983360,LE Comptoir,"16 Chế Lan Viên, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng Da Nang 550000 ベトナム",https://www.bing.com/th?id=OLC.PsVWVfnlFJXOwg480x360&pid=Local,https://www.bing.com/maps?cp=16.042694091796875%7E108.24542999267578&lvl=17.0&q=LE%20Comptoir%20%2C%2016%20Ch%E1%BA%BF%20Lan%20Vi%C3%AAn%2C%20B%E1%BA%AFc%20M%E1%BB%B9%20An%2C%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20Da%20Nang%20550000%20%E3%83%99%E3%83%88%E3%83%8A%E3%83%A0,16.04269409,108.24543,5,Tripadvisor (241) - $$,,Closed · Opens 5 PM,,2025-04-03T03:28:18.994Z,https://lecomptoirdng.com/,0708 040 560,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16742965574038146543,Cuisine Pallet BBQ,30 Đường An Thượng 3 Quận Ngũ Hành Sơn 50507,https://www.bing.com/th?id=OLC.Q1e9jczoB0CqZw480x360&pid=Local,https://www.bing.com/maps?cp=16.048707962036133%7E108.24695587158203&lvl=17.0&q=Cuisine%20Pallet%20BBQ%20%2C%2030%20%C4%90%C6%B0%E1%BB%9Dng%20An%20Th%C6%B0%E1%BB%A3ng%203%20Qu%E1%BA%ADn%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2050507,16.04870796,108.2469559,,,,Closed · Opens 11 AM,,2025-04-03T03:28:18.994Z,https://www.facebook.com/Cuisine.Pallet.BBQ/,091 357 04 37,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5532430724046676663,Don Cipriani's,"Vo Nguyen Giap Street, Khue My Ward, Ngu Hanh Son District, Vo Nguyen Giap Street, Ngu Hanh Son District Da Nang 59000",https://www.bing.com/th?id=OLC.KhRWrrZLsNHRwQ480x360&pid=Local,https://www.bing.com/maps?cp=16.040422439575195%7E108.25163269042969&lvl=17.0&q=Don%20Cipriani's%20%2C%20Vo%20Nguyen%20Giap%20Street%2C%20Khue%20My%20Ward%2C%20Ngu%20Hanh%20Son%20District%2C%20Vo%20Nguyen%20Giap%20Street%2C%20Ngu%20Hanh%20Son%20District%20Da%20Nang%2059000,16.04042244,108.2516327,4.5,Tripadvisor (217) - $$,Italian restaurant,Closed · Opens 11:30 AM,,2025-04-03T03:28:22.815Z,https://furamavietnam.com/vi/culinary/,0236 3847 333,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5134184333725196845,"Hai San Pho, Da Nang","51 Vo Nguyen Giap My An, Ngu Hanh Son Da Nang 550000 Da Nang",https://www.bing.com/th?id=OLC.syrLLAtW+/yPYw480x360&pid=Local,https://www.bing.com/maps?cp=16.048553466796875%7E108.2491455078125&lvl=17.0&q=Hai%20San%20Pho%2C%20Da%20Nang%20%2C%2051%20Vo%20Nguyen%20Giap%20My%20An%2C%20Ngu%20Hanh%20Son%20Da%20Nang%20550000%20Da%20Nang,16.04855347,108.2491455,,,,Open · Closes 10:30 PM,,2025-04-03T03:28:22.815Z,,094 594 32 32,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x6546325124323493014,Cá Chuồn Cồ Seafood Restaurant,99 Vo Nguyen Giap Street Ngu Hanh Son District Da Nang 550000 Thành Phố Đà Nẵng,https://www.bing.com/th?id=OLC.Yv+7aUPLjntgIg480x360&pid=Local,https://www.bing.com/maps?cp=16.04362678527832%7E108.24787139892578&lvl=17.0&q=C%C3%A1%20Chu%E1%BB%93n%20C%E1%BB%93%20Seafood%20Restaurant%20%2C%2099%20Vo%20Nguyen%20Giap%20Street%20Ngu%20Hanh%20Son%20District%20Da%20Nang%20550000%20Th%C3%A0nh%20Ph%E1%BB%91%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.04362679,108.2478714,5,Tripadvisor (747) - $$,,Closed · Opens 11 AM,,2025-04-03T03:28:22.816Z,,0236 3919 999,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x394846484617077797,Dhaba 28,28 Đường An Thượng 3 Quận Ngũ Hành Sơn 50507,https://www.bing.com/th?id=OLC.q0+lPNHuzZf3OA480x360&pid=Local,https://www.bing.com/maps?cp=16.048736572265625%7E108.2469482421875&lvl=17.0&q=Dhaba%2028%20%2C%2028%20%C4%90%C6%B0%E1%BB%9Dng%20An%20Th%C6%B0%E1%BB%A3ng%203%20Qu%E1%BA%ADn%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2050507,16.04873657,108.2469482,5,Tripadvisor (67),,Closed · Opens 11:30 AM,,2025-04-03T03:28:22.816Z,http://dhaba28.com/,0775 010 521,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x15919913697382217004,MANVAR RASOI INDIAN RESTAURANT,37 Che Lan Vien My Khe Beach Da Nang 55000 Đà Nẵng,https://www.bing.com/th?id=OLC.OTI3Ic0udBDgig480x360&pid=Local,https://www.bing.com/maps?cp=16.042320251464844%7E108.24626922607422&lvl=17.0&q=MANVAR%20RASOI%20INDIAN%20RESTAURANT%20%2C%2037%20Che%20Lan%20Vien%20My%20Khe%20Beach%20Da%20Nang%2055000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.04232025,108.2462692,5,Tripadvisor (69) - $$,,Closed · Opens 11:30 AM,,2025-04-03T03:28:22.816Z,https://manvar-rasoi.com/,0354 488 822,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10982199139372611224,"Tandoori~nights, Da Nang","12, An Thuong 5 Ngu Hanh Son Dist Da Nang 550000 Vietnam",https://www.bing.com/th?id=OLC.PbDgd+1tRaXzQw480x360&pid=Local,https://www.bing.com/maps?cp=16.048908233642578%7E108.24539184570312&lvl=17.0&q=Tandoori~nights%2C%20Da%20Nang%20%2C%2012%2C%20An%20Thuong%205%20Ngu%20Hanh%20Son%20Dist%20Da%20Nang%20550000%20Vietnam,16.04890823,108.2453918,,,,,,2025-04-03T03:28:22.816Z,https://www.facebook.com/tandoorinights.danang/,098 895 25 50,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9834251054725759879,Paramount Steak & Coffee,64 Lê Quang Đạo - Ngũ Hành Sơn - Đà Nẵng Da Nang 550000 Da Nang,https://www.bing.com/th?id=OLC.DGPSd0LM+gDBZA480x360&pid=Local,https://www.bing.com/maps?cp=16.050975799560547%7E108.24529266357422&lvl=17.0&q=Paramount%20Steak%20%26%20Coffee%20%2C%2064%20L%C3%AA%20Quang%20%C4%90%E1%BA%A1o%20-%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%20-%20%C4%90%C3%A0%20N%E1%BA%B5ng%20Da%20Nang%20550000%20Da%20Nang,16.0509758,108.2452927,,,,Open · Closes 10 PM,,2025-04-03T03:28:25.132Z,https://www.facebook.com/paramountrestaurantdn/,097 346 26 20,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7800780218074563835,Nén Restaurant,"16 Đường Mỹ Đa Tây 2 Khuê Mỹ, Ngũ Hành Sơn Đà Nẵng Vietnam Đà Nẵng",https://www.bing.com/th?id=OLC.WlqOK4ieeyF1IQ480x360&pid=Local,https://www.bing.com/maps?cp=16.034465789794922%7E108.23956298828125&lvl=17.0&q=N%C3%A9n%20Restaurant%20%2C%2016%20%C4%90%C6%B0%E1%BB%9Dng%20M%E1%BB%B9%20%C4%90a%20T%C3%A2y%202%20Khu%C3%AA%20M%E1%BB%B9%2C%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%20%C4%90%C3%A0%20N%E1%BA%B5ng%20Vietnam%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.03446579,108.239563,4.5,Tripadvisor (330) - $$$,,Closed · Opens 5:30 PM,,2025-04-03T03:28:25.133Z,https://restaurantnen.com/,0847 148 866,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11884587033762093808,Nhà Hàng Bảo Hân,"17 Cửa Đại, Hội An, Quảng Nam, Vietnam Vietnam Vietnam Vietnam",https://www.bing.com/th?id=OLC.UG6CPqkxsI/ZXw480x360&pid=Local,https://www.bing.com/maps?cp=15.896513938903809%7E108.3645248413086&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20B%E1%BA%A3o%20H%C3%A2n%20%2C%2017%20C%E1%BB%ADa%20%C4%90%E1%BA%A1i%2C%20H%E1%BB%99i%20An%2C%20Qu%E1%BA%A3ng%20Nam%2C%20Vietnam%20Vietnam%20Vietnam%20Vietnam,15.89651394,108.3645248,4.5,Tripadvisor (1786) - $$,,Open · Closes 10 PM,,2025-04-03T03:28:28.941Z,,093 532 64 04,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2775935360319417638,Lucky Beach Seafood Restaurant,Tổ 02/khối Thịnh Mỹ/cẩm An Hoi An 51316 Việt Nam,https://www.bing.com/th?id=OLC.TSve+SeFbd9wXA480x360&pid=Local,https://www.bing.com/maps?cp=15.90533447265625%7E108.34794616699219&lvl=17.0&q=Lucky%20Beach%20Seafood%20Restaurant%20%2C%20T%E1%BB%95%2002%2Fkh%E1%BB%91i%20Th%E1%BB%8Bnh%20M%E1%BB%B9%2Fc%E1%BA%A9m%20An%20Hoi%20An%2051316%20Vi%E1%BB%87t%20Nam,15.90533447,108.3479462,4.5,Tripadvisor (354) - $$,,Open · Closes 10 PM,,2025-04-03T03:28:28.942Z,https://www.facebook.com/luckybeachseafoodrestaurant/,0793 547 853,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14716165093194750900,"Phuong's Beach Restaurant, Hoi An",Nguyen Phan Vinh Hoi An 56000,https://www.bing.com/th?id=OLC.en1RHCrVTOhLXw480x360&pid=Local,https://www.bing.com/maps?cp=15.915273666381836%7E108.33690643310547&lvl=17.0&q=Phuong's%20Beach%20Restaurant%2C%20Hoi%20An%20%2C%20Nguyen%20Phan%20Vinh%20Hoi%20An%2056000,15.91527367,108.3369064,5,Tripadvisor (345) - $$,,Open · Closes 9 PM,,2025-04-03T03:28:28.942Z,https://www.facebook.com/people/Phuongs-Beach-Restaurant/100054385607336/,093 508 80 07,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8111134572937826604,Hon Restaurant - Hoi An,09 Lac Long Quan St Cua Dai Hoi An I- Quang Nam Province,https://www.bing.com/th?id=OLC.PdQ/N3aAPFOIVA480x360&pid=Local,https://www.bing.com/maps?cp=15.898497581481934%7E108.36246490478516&lvl=17.0&q=Hon%20Restaurant%20-%20Hoi%20An%20%2C%2009%20Lac%20Long%20Quan%20St%20Cua%20Dai%20Hoi%20An%20I-%20Quang%20Nam%20Province,15.89849758,108.3624649,4.5,Tripadvisor (168) - $$,,Open · Closes 9:30 PM,,2025-04-03T03:28:28.942Z,https://nhahanghon.vn/,090 545 98 00,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10356565238549341451,Cao Cao Grasshopper Bar and Restaurant,22 Cửa Đại Hoi An 56000 Quảng Nam Province,https://www.bing.com/th?id=OLC.85EibK+iuNN7fw480x360&pid=Local,https://www.bing.com/maps?cp=15.896772384643555%7E108.36475372314453&lvl=17.0&q=Cao%20Cao%20Grasshopper%20Bar%20and%20Restaurant%20%2C%2022%20C%E1%BB%ADa%20%C4%90%E1%BA%A1i%20Hoi%20An%2056000%20Qu%E1%BA%A3ng%20Nam%20Province,15.89677238,108.3647537,4.5,Tripadvisor (501) - $$,,Open · Closes 10:30 PM,,2025-04-03T03:28:28.942Z,https://www.facebook.com/caolau22/,090 646 00 35,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17581806127362880130,Micasa Restaurant,Lac Long Quan Street Cam An Ward Hoi An 560000 Quang Nam Province,https://www.bing.com/th?id=OLC.8MRn8QC+Xpbliw480x360&pid=Local,https://www.bing.com/maps?cp=15.899372100830078%7E108.35826110839844&lvl=17.0&q=Micasa%20Restaurant%20%2C%20Lac%20Long%20Quan%20Street%20Cam%20An%20Ward%20Hoi%20An%20560000%20Quang%20Nam%20Province,15.8993721,108.3582611,4.5,Tripadvisor (718) - $$,,,,2025-04-03T03:28:28.943Z,,090 599 83 63,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2742403020505911363,Wild Beach Restaurant Hoi An,"Lac Long Quan Street, Tan Thinh, Cam An Hoi An 0905943034 Provincia De Quang Nam",https://www.bing.com/th?id=OLC.dlpZvApu+xTltQ480x360&pid=Local,https://www.bing.com/maps?cp=15.905488967895508%7E108.35289764404297&lvl=17.0&q=Wild%20Beach%20Restaurant%20Hoi%20An%20%2C%20Lac%20Long%20Quan%20Street%2C%20Tan%20Thinh%2C%20Cam%20An%20Hoi%20An%200905943034%20Provincia%20De%20Quang%20Nam,15.90548897,108.3528976,5,Tripadvisor (118) - $$,,Open · Closes 9 PM,,2025-04-03T03:28:28.943Z,https://www.facebook.com/people/Wild-Beach-Hoi-An/100057411949712/,090 594 30 34,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8438412697697725657,Ram Spring Roll Restaurant,33 Cua Dai Hoi An 560000 廣南省,https://www.bing.com/th?id=OLC.OMqwtRxOmHkk9A480x360&pid=Local,https://www.bing.com/maps?cp=15.896084785461426%7E108.3638916015625&lvl=17.0&q=Ram%20Spring%20Roll%20Restaurant%20%2C%2033%20Cua%20Dai%20Hoi%20An%20560000%20%E5%BB%A3%E5%8D%97%E7%9C%81,15.89608479,108.3638916,4.5,Tripadvisor (203) - $$,,Open · Closes 10 PM,,2025-04-03T03:28:28.943Z,https://www.facebook.com/people/Ram-Springrolls-Restaurant/100063023212255/,090 523 34 22,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10053027187501609474,Son Hoi An Restaurant,232 Cua Dai Cam Chau Hoi An 560000 Quang Nam Province,https://www.bing.com/th?id=OLC.E7q/sH4tipxFYA480x360&pid=Local,https://www.bing.com/maps?cp=15.888806343078613%7E108.3552017211914&lvl=17.0&q=Son%20Hoi%20An%20Restaurant%20%2C%20232%20Cua%20Dai%20Cam%20Chau%20Hoi%20An%20560000%20Quang%20Nam%20Province,15.88880634,108.3552017,4.5,Tripadvisor (1500) - $$,,Closed · Opens 6 PM,,2025-04-03T03:28:28.943Z,https://unobarhoian.com/,093 530 85 21,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5930237670816385660,Nam Gia Seafood Restaurant,"Block 2, An Bang Beach An Bang Beach Hoi An Quang Nam Quang Nam Province",https://www.bing.com/th?id=OLC.TJ4FM6wIFU4nfQ480x360&pid=Local,https://www.bing.com/maps?cp=15.913419723510742%7E108.34073638916016&lvl=17.0&q=Nam%20Gia%20Seafood%20Restaurant%20%2C%20Block%202%2C%20An%20Bang%20Beach%20An%20Bang%20Beach%20Hoi%20An%20Quang%20Nam%20Quang%20Nam%20Province,15.91341972,108.3407364,4.5,Tripadvisor (179) - $$,Seafood restaurant,Open · Closes 10 PM,,2025-04-03T03:28:28.943Z,,090 520 60 76,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2319281030369065084,Bikini Bottom Express Hoi An,"Hai Bà Trưng, Bãi An Bàng Hoi An 560000",https://www.bing.com/th?id=OLC.SA0yDU6rB2z1Yw480x360&pid=Local,https://www.bing.com/maps?cp=15.912928581237793%7E108.34027862548828&lvl=17.0&q=Bikini%20Bottom%20Express%20Hoi%20An%20%2C%20Hai%20B%C3%A0%20Tr%C6%B0ng%2C%20B%C3%A3i%20An%20B%C3%A0ng%20Hoi%20An%20560000,15.91292858,108.3402786,5,Tripadvisor (321) - $$,,Open · Closes 10 PM,,2025-04-03T03:28:28.944Z,https://www.bikinibottomexpress.com/,093 254 44 20,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x13769529534828557751,"Kumquat Bbq Restaurant, Hoi An","Tra Que, Cam Ha, Hoi An 510000 Quang Nam Province",https://www.bing.com/th?id=OLC.I+B3c++kvi5/7A480x360&pid=Local,https://www.bing.com/maps?cp=15.90405559539795%7E108.33186340332031&lvl=17.0&q=Kumquat%20Bbq%20Restaurant%2C%20Hoi%20An%20%2C%20Tra%20Que%2C%20Cam%20Ha%2C%20Hoi%20An%20510000%20Quang%20Nam%20Province,15.9040556,108.3318634,,,,,,2025-04-03T03:28:28.944Z,http://www.kumquathoian.com/,098 959 59 23,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2656209830565401582,My Le's Restaurant - Hoi An,04 Lac Long Quan St Cua Dai Hoi An 51000 Quang Nam Province,https://www.bing.com/th?id=OLC.MrfqXgb49CG2VQ480x360&pid=Local,https://www.bing.com/maps?cp=15.912429809570312%7E108.33588409423828&lvl=17.0&q=My%20Le's%20Restaurant%20-%20Hoi%20An%20%2C%2004%20Lac%20Long%20Quan%20St%20Cua%20Dai%20Hoi%20An%2051000%20Quang%20Nam%20Province,15.91242981,108.3358841,4.5,Tripadvisor (73) - $$,,Open · Closes 10:30 PM,,2025-04-03T03:28:28.944Z,https://www.facebook.com/people/My-les-Restaurant-Hoi-an/100066895962265/,093 574 43 77,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5909396326866324582,Co Hong Restaurant,Lac Long Quan Street Hoi An 560000 Quang Nam Province,https://www.bing.com/th?id=OLC.6Iqa2Hq/0DhsfQ480x360&pid=Local,https://www.bing.com/maps?cp=15.902341842651367%7E108.35366821289062&lvl=17.0&q=Co%20Hong%20Restaurant%20%2C%20Lac%20Long%20Quan%20Street%20Hoi%20An%20560000%20Quang%20Nam%20Province,15.90234184,108.3536682,5,Tripadvisor (330) - $$,,Open · Closes 10 PM,,2025-04-03T03:28:28.944Z,,0399 637 829,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3118769674927213066,Phuong Thinh Restaurant,"Hội An, 31 Phan Tình Hoi An 51315",https://www.bing.com/th?id=OLC.eUMcdDtRZHW5kA480x360&pid=Local,https://www.bing.com/maps?cp=15.89818286895752%7E108.36196899414062&lvl=17.0&q=Phuong%20Thinh%20Restaurant%20%2C%20H%E1%BB%99i%20An%2C%2031%20Phan%20T%C3%ACnh%20Hoi%20An%2051315,15.89818287,108.361969,5,Tripadvisor (82) - $$,,Open · Closes 10 PM,,2025-04-03T03:28:28.945Z,https://vietnam.worldplaces.me/review/88701438-phuong-thinh.html,091 403 76 56,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9498945750482445926,Sau Restaurant,"An Bang Beach, Cam An, Hoi An, Quang Nam, Viet Nam Hoi An 59000 Quảng Nam",https://www.bing.com/th?id=OLC.npClnAU2010vyg480x360&pid=Local,https://www.bing.com/maps?cp=15.913477897644043%7E108.34095001220703&lvl=17.0&q=Sau%20Restaurant%20%2C%20An%20Bang%20Beach%2C%20Cam%20An%2C%20Hoi%20An%2C%20Quang%20Nam%2C%20Viet%20Nam%20Hoi%20An%2059000%20Qu%E1%BA%A3ng%20Nam,15.9134779,108.34095,4,Tripadvisor (20),,,,2025-04-03T03:28:28.945Z,https://www.facebook.com/saurestaurant/,090 572 68 16,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
